customer_id,first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,customer_segment,account_status,account_open_date,created_at
CUST_000119,Shannon,Duncan,lisale@example.org,+1-866-932-2702,1954-05-04,"Unit 8857 Box 4489, DPO AE 52720",Lake Frankborough,Kentucky,62961,US,Standard,Active,2022-01-02,2026-03-10 09:14:45.332227
CUST_000120,Shannon,Cook,michael84@example.com,4616593998,1969-05-09,"716 Ford Drive Apt. 569, Sweeneyland, CO 21734",Jeremymouth,Tennessee,38689,US,Standard,Active,2023-06-18,2026-03-10 09:14:45.332571
CUST_000121,Catherine,Foster,xnorman@example.net,001-687-362-2023,1959-07-08,"17800 Warren Corner, West Christineland, SD 51598",Jeromeport,New Hampshire,82615,US,Premium,Active,2022-04-05,2026-03-10 09:14:45.332904
CUST_000122,David,Roberson,johnsonmichael@example.com,878.648.7282x9979,2007-01-15,"74564 Kevin Alley, West Justin, ND 01591",Arroyofort,Maryland,01698,US,Premium,Inactive,2024-11-05,2026-03-10 09:14:45.333260
CUST_000123,Lauren,Harper,kelleyjacob@example.net,(663)626-6341x63894,1973-04-14,"24179 Nelson Road, Lopeztown, FL 07006",East Teresaport,Louisiana,16890,US,Premium,Active,2024-11-30,2026-03-10 09:14:45.333652
CUST_000124,Jessica,Hall,alexisrobinson@example.com,975-470-5120x4618,1958-04-07,"PSC 4601, Box 3673, APO AP 04893",South Jill,Connecticut,68807,US,Premium,Active,2022-12-16,2026-03-10 09:14:45.333925
CUST_000125,Thomas,Maldonado,sharon20@example.net,+1-581-347-4350,1961-03-30,"24916 Albert Canyon Suite 925, East Ericland, TX 81588",Sarahton,Arkansas,47099,US,Standard,Inactive,2022-06-30,2026-03-10 09:14:45.334228
CUST_000126,Jacqueline,Moody,tonystewart@example.net,+1-657-930-6524x0778,1958-02-06,"7498 Casey Drives Suite 448, Shawnhaven, MS 96662",North Christine,Mississippi,81791,US,Standard,Active,2023-03-20,2026-03-10 09:14:45.334593
CUST_000127,Malik,Brown,rlee@example.com,001-482-294-5651x18102,1958-12-09,"09678 Williams Forges, North Sarahborough, SD 64910",South Laurieton,Mississippi,73641,US,Premium,Inactive,2024-09-21,2026-03-10 09:14:45.334927
CUST_000128,Lynn,Bauer,colonjoseph@example.org,001-514-413-8113x8633,1983-03-10,"195 Park Meadow Apt. 228, Wagnerburgh, ND 79133",Mahoneymouth,Oklahoma,43054,US,Premium,Active,2024-05-06,2026-03-10 09:14:45.335325
CUST_000129,Robert,Schultz,charlene98@example.org,(484)657-7600x4908,1945-08-20,"50488 Clinton Mount, Ericview, MN 76805",East Jonathan,Maryland,12547,US,Basic,Active,2026-01-14,2026-03-10 09:14:45.335644
CUST_000130,Ricardo,Hardin,cummingslaura@example.org,891.394.0961x0556,2004-05-17,"604 Luis Port, West Wayne, IN 20580",Lake Jessicafurt,New Hampshire,99177,US,Standard,Active,2026-01-29,2026-03-10 09:14:45.335990
CUST_000131,William,Walker,kristie22@example.com,879-408-6416,1997-01-16,"6938 John Grove, Morrisshire, CO 15250",Hendersonstad,Illinois,42540,US,Standard,Inactive,2024-02-12,2026-03-10 09:14:45.336316
CUST_000132,Brittney,Johnson,gary59@example.com,+1-427-603-3521x103,1946-02-14,"7705 Jody Forest, New Alexandra, KS 72433",Deanberg,Vermont,92088,US,Standard,Inactive,2021-05-05,2026-03-10 09:14:45.336732
CUST_000133,Nicholas,Escobar,scottbrian@example.org,001-694-807-0164x510,1960-12-01,"Unit 8157 Box 9812, DPO AE 66122",Castrotown,Arizona,32927,US,Basic,Inactive,2025-09-08,2026-03-10 09:14:45.337585
CUST_000134,Kevin,Burns,andrewsutton@example.com,+1-743-884-0460x8432,1989-11-22,"936 Ashley Meadow Suite 957, East Denise, OR 71457",Port Devin,Vermont,92924,US,Basic,Active,2025-08-22,2026-03-10 09:14:45.338486
CUST_000135,Renee,Jordan,dianacunningham@example.org,618-481-2520x56647,1998-03-16,"09949 Caitlyn Fort, West Christopherfort, DC 66341",Josephstad,Idaho,51286,US,Basic,Active,2025-05-13,2026-03-10 09:14:45.339434
CUST_000136,Thomas,Martin,antonioduran@example.org,563-833-1279x757,1972-09-27,"569 Abigail Mission Suite 038, Terrellton, OH 51278",East Kellyfurt,Maryland,37976,US,Basic,Active,2025-02-09,2026-03-10 09:14:45.340459
CUST_000137,Garrett,Phillips,vaughnrebecca@example.com,+1-271-481-2982x6657,1976-01-23,"1452 Christopher Squares, Waltersland, NC 93205",Acostahaven,South Carolina,21459,US,Premium,Inactive,2024-05-28,2026-03-10 09:14:45.341307
CUST_000138,Andrea,Williams,rhondacunningham@example.net,(622)420-6447,1953-03-09,"PSC 3094, Box 0777, APO AP 01254",Youngshire,Texas,62853,US,Standard,Active,2025-01-16,2026-03-10 09:14:45.341928
CUST_000139,Robert,Miller,sanchezamy@example.net,+1-683-702-2050x2099,2007-10-27,"2249 Tammy Summit, Sarahland, WI 39730",Miguelfurt,California,99911,US,Standard,Active,2024-10-26,2026-03-10 09:14:45.342671
CUST_000140,Megan,Brown,staylor@example.com,686-883-3901x98179,1986-08-14,"995 Christina Parks Suite 729, Lake Kelly, ID 00708",North Stevenville,West Virginia,27676,US,Basic,Inactive,2024-09-17,2026-03-10 09:14:45.343321
CUST_000141,Robert,Cook,alexharris@example.com,214-448-8501x556,1958-05-23,"770 Timothy Road Suite 857, Reillyton, MP 68799",Annettemouth,Oklahoma,70740,US,Premium,Active,2021-05-06,2026-03-10 09:14:45.344002
CUST_000142,Jared,Jennings,carl24@example.org,868-329-9629x14504,1979-01-05,"4384 Daniel Tunnel Apt. 317, Port Timothyhaven, FL 25432",Sandrahaven,Maryland,43405,US,Basic,Active,2022-05-28,2026-03-10 09:14:45.344564
CUST_000143,Kayla,Garcia,jamiejohnson@example.com,001-681-204-0915x701,1984-06-28,"3344 Mejia Skyway, West Edwardview, DE 02500",East Amyside,Massachusetts,36028,US,Premium,Active,2022-05-22,2026-03-10 09:14:45.345200
CUST_000144,Sherry,Brock,georgecollins@example.com,+1-270-320-7016,1974-03-17,"545 Jennifer Skyway Apt. 792, Port Leahmouth, CT 60215",Gabriellemouth,New Mexico,30869,US,Basic,Inactive,2023-02-02,2026-03-10 09:14:45.345757
CUST_000145,Douglas,Huang,roberta62@example.net,+1-755-477-0171x57724,1979-10-03,"8148 Morales Loop, New John, GA 63726",Jonesborough,Vermont,77960,US,Basic,Active,2024-11-07,2026-03-10 09:14:45.346266
CUST_000146,Kristen,Graham,amy32@example.net,+1-819-371-9975x81724,1985-11-24,"7013 Paige Throughway Apt. 227, Petershire, NV 26147",Lake Natalie,Maryland,75248,US,Basic,Active,2023-10-11,2026-03-10 09:14:45.346760
CUST_000147,Samantha,Zuniga,veronica90@example.net,562.840.5800x85140,1992-12-21,"666 Gardner Shore Apt. 723, Bridgesstad, MP 55188",West Whitney,Texas,16956,US,Basic,Inactive,2022-04-30,2026-03-10 09:14:45.347246
CUST_000148,Alexander,Wong,jennifertucker@example.com,(912)867-9692,1982-10-03,"3269 Becky Vista Apt. 846, Arthurton, OK 63843",Danielfort,Vermont,10995,US,Basic,Inactive,2022-05-24,2026-03-10 09:14:45.347723
CUST_000149,Jessica,Fox,steven18@example.net,737-218-9490,1977-02-03,"565 Roberts Camp Suite 940, Laneshire, AR 86526",Lisatown,Maine,64039,US,Premium,Active,2021-11-20,2026-03-10 09:14:45.348179
CUST_000150,David,Jones,johnathan94@example.com,901-492-9275x243,1999-08-02,"1292 Mullins Loop, Youngmouth, VA 84069",East Becky,Minnesota,07621,US,Basic,Active,2023-06-08,2026-03-10 09:14:45.348615
CUST_000151,Karla,Wilson,stevenalvarez@example.com,001-883-766-7428x6047,1981-04-09,"85694 Nelson Unions, West Destinyfurt, NH 89012",Lake Emily,Wyoming,26050,US,Premium,Active,2025-08-10,2026-03-10 09:14:45.349067
CUST_000152,Matthew,Vaughn,lawrencesmith@example.org,606-618-1753,1958-04-30,"93911 Melissa Curve, Douglasshire, AS 24718",Lake Jackport,New Jersey,87071,US,Premium,Active,2021-10-30,2026-03-10 09:14:45.349501
CUST_000153,Danielle,Livingston,kayla54@example.org,001-514-806-6504x42717,1957-05-01,"86391 Baldwin Cove, North Chadview, WI 58943",South Eduardotown,Arizona,87612,US,Standard,Active,2024-07-04,2026-03-10 09:14:45.349856
CUST_000154,Joseph,Graves,gandrews@example.net,001-777-766-1830x67198,1991-08-03,"158 Miller Mount, Deborahburgh, OH 05656",Guerreroport,Vermont,51632,US,Basic,Active,2022-02-03,2026-03-10 09:14:45.350234
CUST_000155,Crystal,Howard,mccluresamuel@example.org,(603)909-3761,1981-07-10,"Unit 7005 Box 0506, DPO AE 28246",Bentleyside,Georgia,97632,US,Standard,Active,2026-02-10,2026-03-10 09:14:45.350544
CUST_000156,Jesse,Jones,tracysmith@example.net,4323020417,2000-11-02,"9931 Ronald Valleys, Nguyenshire, ND 18501",Maryborough,Wisconsin,06476,US,Basic,Inactive,2022-08-29,2026-03-10 09:14:45.350925
CUST_000157,Matthew,Martinez,katherinejackson@example.com,+1-827-439-0219,1946-04-02,"02194 Steele Turnpike, Schwartzborough, FL 84364",Alexandrachester,Kansas,23379,US,Standard,Inactive,2021-07-03,2026-03-10 09:14:45.351304
CUST_000158,Caitlyn,Love,burtonkimberly@example.com,(508)633-1819x58837,1948-10-19,"772 Elizabeth Cape, Lake Michaelborough, NE 33450",Christinamouth,Arizona,14187,US,Premium,Inactive,2021-08-18,2026-03-10 09:14:45.351651
CUST_000159,Sara,Thompson,washingtondarren@example.org,001-579-895-6353x1531,2004-05-20,"79706 Javier Ridge, Thompsonstad, DC 60497",Lake Michael,Louisiana,27005,US,Premium,Active,2024-01-16,2026-03-10 09:14:45.352019
CUST_000160,David,Schwartz,ramirezdaniel@example.com,562.353.4929x298,1973-03-15,"97740 Fitzgerald Gateway Apt. 569, New Sophia, PW 75697",South Tinaton,New Mexico,96639,US,Premium,Inactive,2025-06-22,2026-03-10 09:14:45.352396
CUST_000161,Arthur,Schmidt,spacheco@example.org,373.218.0632x543,1977-11-02,"799 Tiffany Mountain, Port Jacqueline, HI 49052",Padillatown,South Dakota,09767,US,Standard,Inactive,2024-06-16,2026-03-10 09:14:45.352725
CUST_000162,Patricia,Cook,phillipskaren@example.net,+1-889-731-9508x501,1976-11-08,"2818 Devon Isle Apt. 817, Port Julie, IN 42504",Rachaelhaven,Utah,55935,US,Premium,Active,2023-07-18,2026-03-10 09:14:45.353076
CUST_000163,Brian,Watson,htucker@example.org,488.647.9513x7116,1950-06-04,"27238 Kelly Springs Apt. 756, Rojastown, LA 25281",North Monicabury,North Dakota,84999,US,Basic,Active,2024-01-16,2026-03-10 09:14:45.353509
CUST_000164,Robert,Cooper,todd88@example.com,449.724.2437x540,1964-07-16,"284 Teresa Villages, East John, AZ 42001",South Jorge,Idaho,27391,US,Premium,Active,2025-12-20,2026-03-10 09:14:45.353911
CUST_000165,Jasmine,Wade,earl78@example.org,+1-441-206-7275,1995-06-11,"474 Lauren Stream Suite 517, East Ericaville, ME 03751",Williamsonbury,New Hampshire,47345,US,Basic,Active,2021-12-21,2026-03-10 09:14:45.354258
CUST_000166,Mark,Franklin,brandywalker@example.com,901.787.1863,1986-03-26,"562 Wood Landing, West Michaelport, NV 74036",East Jessicamouth,West Virginia,54975,US,Basic,Inactive,2024-12-12,2026-03-10 09:14:45.354636
CUST_000167,Keith,Shaffer,achandler@example.org,001-391-823-4785,1951-03-17,"2879 James Village Suite 487, Port Margaretshire, ME 65263",Walkertown,Georgia,34930,US,Standard,Inactive,2023-09-27,2026-03-10 09:14:45.354991
CUST_000168,Stephanie,Flowers,qmartinez@example.com,(827)630-1471x95979,1987-12-03,"8904 Bonnie Drive, Stevenberg, MI 21906",West Michaelstad,Arkansas,38493,US,Premium,Inactive,2023-09-01,2026-03-10 09:14:45.355312
CUST_000169,Alyssa,Mayer,katiewhite@example.org,+1-428-255-4451x895,1954-07-04,"6521 Eric Forges Apt. 898, South Stevenland, DE 17701",South Michaelstad,Florida,58426,US,Basic,Active,2025-08-20,2026-03-10 09:14:45.355670
CUST_000170,Kathryn,Peterson,anthony13@example.org,001-923-842-3216x110,1948-01-30,"890 Wilson Glen, North Kevintown, WV 13149",New Jamieborough,Idaho,88397,US,Standard,Inactive,2024-03-05,2026-03-10 09:14:45.355994
CUST_000171,Anthony,Thomas,stacy55@example.org,293.389.1190x83342,2008-01-30,"9271 Mary Light Suite 383, Rodriguezmouth, DE 61567",New Derekstad,Virginia,38285,US,Standard,Active,2025-12-03,2026-03-10 09:14:45.356334
CUST_000172,Jennifer,Miller,swilson@example.com,+1-447-238-6463x175,1991-01-24,"7811 Ralph Square, Lake Saraburgh, CA 48173",West James,Montana,16591,US,Standard,Active,2023-03-02,2026-03-10 09:14:45.356663
CUST_000173,Mary,Hardy,kathy99@example.com,001-965-979-6784x27114,1960-11-23,"10170 Patrick Springs, Ericville, WV 10530",Sparksborough,Maine,87282,US,Basic,Active,2025-06-02,2026-03-10 09:14:45.356984
CUST_000174,Tracy,Green,lisa88@example.org,001-606-416-7567x70028,1978-08-19,"671 Keller Spur Suite 782, South Joseshire, MS 81364",Katieport,Massachusetts,08551,US,Premium,Active,2021-06-04,2026-03-10 09:14:45.357567
CUST_000175,Brittany,Anderson,michael90@example.net,361-365-5650x33349,2004-04-26,"08507 Bradley Manor Suite 079, West Nicholasfurt, MD 75544",Port Tracyborough,Michigan,65608,US,Standard,Active,2025-06-18,2026-03-10 09:14:45.358044
CUST_000176,Lisa,Contreras,christinacox@example.com,871.583.4404,1987-09-09,"919 Nelson Port, Simmonsstad, WY 10549",Williamport,Nevada,87461,US,Standard,Active,2025-10-11,2026-03-10 09:14:45.358570
CUST_000177,Lawrence,Perry,colleen78@example.org,8822973748,1980-09-23,"32466 Dalton Circles Apt. 644, West Gloria, IA 53698",North Edward,Alaska,32690,US,Basic,Inactive,2023-10-29,2026-03-10 09:14:45.359034
CUST_000178,Steven,Castro,chenderson@example.org,(942)204-4820,1948-12-14,"9416 Powers Course, Hahnberg, IA 15172",New Elizabethshire,Wyoming,69347,US,Premium,Active,2023-04-30,2026-03-10 09:14:45.359491
CUST_000179,Tyler,Davis,mejialawrence@example.net,001-263-963-2123x4764,1981-06-28,"8673 Suarez Drive, Thomasstad, GU 40893",Lake Tammyton,West Virginia,87299,US,Premium,Inactive,2021-08-25,2026-03-10 09:14:45.359948
CUST_000180,Hannah,Mccormick,johnnycruz@example.net,001-551-683-7606x441,1959-07-04,"5604 Madeline Overpass, Mclaughlinmouth, VT 55861",Port Ethanview,North Carolina,09199,US,Premium,Active,2024-03-06,2026-03-10 09:14:45.360367
CUST_000181,Robert,Daniel,shawn00@example.net,+1-527-420-6345x9112,2002-10-28,"7724 Grace Views Suite 431, Richardsonfurt, FM 49957",North Stacy,Oklahoma,85318,US,Premium,Inactive,2023-02-17,2026-03-10 09:14:45.360732
CUST_000182,Rebecca,Mccann,josechristian@example.org,(896)994-2152x9108,2001-06-25,"33447 Anderson Walks, New Jason, GU 37590",South Henry,Georgia,04272,US,Basic,Active,2023-08-27,2026-03-10 09:14:45.361152
CUST_000183,Theresa,Young,xsolomon@example.net,+1-371-207-2563x66941,1948-09-25,"5990 Jon River, Turnerfurt, TN 49115",New Blake,Idaho,34617,US,Premium,Inactive,2022-08-18,2026-03-10 09:14:45.361504
CUST_000184,William,Conrad,uanderson@example.net,662.741.5027x45644,1974-11-04,"728 Brown Drive Apt. 320, Greenmouth, NE 15708",Williamsstad,Virginia,74013,US,Premium,Inactive,2025-04-24,2026-03-10 09:14:45.361879
CUST_000185,Stephen,Rodriguez,daviddavis@example.com,(428)849-9390,2007-10-27,"150 Maldonado Springs Apt. 659, Port Marcustown, CO 60824",Gibsonview,Rhode Island,86747,US,Basic,Active,2021-03-27,2026-03-10 09:14:45.362270
CUST_000186,Mark,Williams,unguyen@example.net,001-823-304-5018,1972-04-30,"1032 Chan Haven, North Kenneth, AS 57171",Rebeccaberg,Minnesota,87732,US,Standard,Active,2022-01-01,2026-03-10 09:14:45.362609
CUST_000187,Marilyn,Hunt,ygriffin@example.com,299-761-6592x661,1976-09-23,"8814 Kim Unions, Evansberg, TX 39876",New Ronald,Oregon,06756,US,Standard,Active,2025-11-14,2026-03-10 09:14:45.362975
CUST_000188,Charles,Williams,dixonrobert@example.com,+1-294-354-9180x17226,1973-07-06,"9779 Peterson Well Apt. 321, Monicaville, NE 70542",North Randalltown,Hawaii,86458,US,Standard,Active,2025-03-30,2026-03-10 09:14:45.363346
CUST_000189,Steve,Sullivan,nturner@example.com,001-564-912-2031x030,1989-04-29,"8314 Hernandez Manors, North Gabrielberg, WA 92591",Maynardfort,Alaska,59419,US,Standard,Active,2026-03-01,2026-03-10 09:14:45.363689
CUST_000190,John,Phillips,awilliams@example.org,+1-966-579-9840x7678,1993-10-17,"9581 Orozco Mall, Wilsonstad, NV 91925",Smithport,Washington,25693,US,Basic,Active,2025-03-05,2026-03-10 09:14:45.364039
CUST_000191,Maurice,Hall,brianacohen@example.net,001-372-946-6572x934,1953-12-21,"716 Torres Fords, North Michaelview, MI 89227",East Maria,North Carolina,04691,US,Basic,Active,2021-09-22,2026-03-10 09:14:45.364399
CUST_000192,Matthew,Wilson,davidwalker@example.com,350-284-2891x07711,1979-09-17,"52478 Oconnor Courts, Lake Michael, GU 18559",Port Jameschester,Wyoming,01364,US,Standard,Active,2023-04-10,2026-03-10 09:14:45.364768
CUST_000193,Mary,Wells,william14@example.com,001-965-732-8632x666,1947-03-19,"811 Edwards Trail, South Bryan, WV 05362",New Brian,South Dakota,94003,US,Standard,Active,2025-08-09,2026-03-10 09:14:45.365087
CUST_000194,Teresa,Barnes,jennifer55@example.org,889-526-7389x975,2005-02-19,"562 Lewis Pass, Adrienneburgh, AK 04156",Johnport,Washington,55911,US,Basic,Inactive,2025-06-25,2026-03-10 09:14:45.365405
CUST_000195,Daniel,Brown,jordan85@example.org,5177490753,1965-07-19,"683 Mark Prairie, Port Kimberly, NH 13344",Lake Ronald,Nebraska,11241,US,Premium,Active,2021-12-20,2026-03-10 09:14:45.365703
CUST_000196,Bryan,Beasley,elewis@example.com,+1-486-498-8649x76776,1979-08-10,"88137 Johnson Estate Suite 196, North Mikeport, AZ 69022",North Nathan,Mississippi,40249,US,Premium,Inactive,2023-09-08,2026-03-10 09:14:45.366048
CUST_000197,Todd,Moody,kristenfisher@example.com,632-970-1851x0679,2006-06-14,"9228 Gill Shores Suite 251, Hughesfurt, MA 71410",Lake Pamelaview,Tennessee,12104,US,Basic,Inactive,2022-08-05,2026-03-10 09:14:45.366422
CUST_000198,Jasmine,Armstrong,ann18@example.org,298.390.9837,1989-12-25,"USNS Rivers, FPO AA 27476",Port Janice,Pennsylvania,58727,US,Basic,Inactive,2021-11-26,2026-03-10 09:14:45.366702
CUST_000199,Lindsay,Lawson,fchapman@example.org,662-460-8564x11182,1957-08-14,"46209 White Station, West Petermouth, FL 54610",Jonathanville,Arkansas,27050,US,Premium,Inactive,2023-03-23,2026-03-10 09:14:45.367045
CUST_000200,Karen,Willis,gromero@example.com,240-857-8617,1988-04-19,"8913 Kevin Lodge, Millerhaven, IL 19161",Amberburgh,Kansas,70956,US,Premium,Inactive,2024-10-15,2026-03-10 09:14:45.367375
CUST_000201,Susan,Peters,smithsteven@example.net,620-207-4946x5398,1956-03-04,"1612 Johns Fords, Nicolemouth, SC 34758",Nelsonmouth,Michigan,28107,US,Standard,Active,2025-02-04,2026-03-10 09:14:45.367755
CUST_000202,Susan,Murphy,deborahsmith@example.com,3022687681,2005-12-05,"156 Hughes Villages Apt. 175, South Albert, WA 03093",Erinstad,Illinois,12293,US,Standard,Active,2023-10-06,2026-03-10 09:14:45.368117
CUST_000203,Lindsey,Walker,ccoffey@example.com,593.403.6149x8728,1949-08-20,"49384 Melanie Brooks, Erinmouth, AL 56483",Port Sheilachester,Nebraska,36419,US,Standard,Active,2022-03-22,2026-03-10 09:14:45.368435
CUST_000204,Erin,Owens,zachary03@example.org,568-875-0635x190,1950-04-03,"PSC 3254, Box 1107, APO AA 03649",Marybury,Connecticut,62573,US,Premium,Active,2023-03-19,2026-03-10 09:14:45.368681
CUST_000205,Susan,Wall,april31@example.net,+1-471-279-1100x651,2007-09-25,"9611 Anita Hill, Moraleschester, IN 79088",South Patrickchester,South Carolina,81664,US,Premium,Active,2022-01-17,2026-03-10 09:14:45.368994
CUST_000206,Matthew,Pace,gibsonmark@example.org,610-791-9392,1973-11-02,"32002 Silva Passage Suite 498, East Terrance, PA 45445",Migueltown,North Dakota,77366,US,Standard,Active,2022-06-01,2026-03-10 09:14:45.369373
CUST_000207,Brian,Hunter,hendersonjames@example.org,+1-631-853-7795x9959,1967-07-20,"73033 Hanson Garden Suite 563, Lopeztown, MN 01797",West Anthonyville,Georgia,38587,US,Basic,Active,2024-12-06,2026-03-10 09:14:45.369754
CUST_000208,James,Willis,bradley03@example.org,323-242-5832x3024,2001-10-07,"153 Bryant Land Suite 289, Johnsland, DE 19432",Port Jake,Ohio,50071,US,Premium,Inactive,2024-05-14,2026-03-10 09:14:45.370316
CUST_000209,Louis,Jordan,samanthahines@example.net,984.525.3042,1994-09-06,"912 Potter Rue Suite 787, West Jennifer, NC 91531",Baldwinfort,New Mexico,35672,US,Basic,Active,2026-02-16,2026-03-10 09:14:45.370946
CUST_000210,Richard,Morse,clarkpatricia@example.com,663.346.6925,1954-04-30,"8539 Steven Road Suite 677, Ortizfort, MD 36286",Johnsonmouth,Iowa,35316,US,Premium,Inactive,2021-10-30,2026-03-10 09:14:45.371570
CUST_000211,Michael,Miller,hartmansara@example.org,615-608-3535,1995-11-25,"92840 Campbell Key Suite 690, Valdezberg, VI 52602",East Jennifer,Indiana,62686,US,Basic,Active,2023-03-05,2026-03-10 09:14:45.372204
CUST_000212,Zachary,Hartman,dsharp@example.com,253-766-3778,1954-08-23,"0755 Robert Spur, Farmerside, ME 43240",New Kristenberg,Georgia,43787,US,Basic,Inactive,2026-01-07,2026-03-10 09:14:45.372759
CUST_000213,Crystal,Morrison,nbaird@example.com,686-337-1597,1956-11-07,"97023 Rhonda Lights, Jamieport, TN 69234",South Brianhaven,Alabama,23022,US,Standard,Active,2023-12-19,2026-03-10 09:14:45.373238
CUST_000214,Michele,Jenkins,veronicaanderson@example.com,516.932.3467x2994,1963-12-07,"1693 Kent Overpass, Fordton, WA 12442",Debbiemouth,Minnesota,92292,US,Standard,Active,2023-09-19,2026-03-10 09:14:45.373831
CUST_000215,Peter,Colon,robertwhite@example.net,001-667-362-9160x3248,1992-09-08,"6815 Karina Parkways, Robertburgh, KS 27681",South Anthonymouth,Missouri,45544,US,Standard,Active,2024-07-31,2026-03-10 09:14:45.374294
CUST_000216,Melissa,Sanders,kingjenna@example.org,277-371-1837x27422,1957-04-01,"10427 Thompson Station Apt. 837, Port Cynthiahaven, SD 87341",South Hannahmouth,Arkansas,78908,US,Basic,Inactive,2021-03-23,2026-03-10 09:14:45.374941
CUST_000217,Brandon,Bennett,sarahbrooks@example.org,510.360.0531,1999-06-02,"206 Lisa Islands, New Jamie, ND 52282",Martinezborough,Connecticut,47238,US,Standard,Inactive,2023-12-08,2026-03-10 09:14:45.375306
CUST_000218,Glenn,Morales,alexander37@example.org,949-350-1364,1993-09-04,"1956 Martin Roads, Tiffanyfort, CA 44423",New Rhondamouth,Missouri,67482,US,Standard,Inactive,2023-03-01,2026-03-10 09:14:45.375612
CUST_000219,Wesley,Bush,hallchristina@example.org,836-539-1025x7432,1988-11-16,"524 Schneider Trace Apt. 864, East Melaniemouth, MA 32253",New Brian,Texas,33051,US,Basic,Active,2023-01-29,2026-03-10 09:14:45.376021
CUST_000220,Cathy,James,isaiah01@example.com,530-523-2129,1979-09-20,"2336 Catherine Hollow Suite 973, Michellefort, CO 47632",Grayfort,New Hampshire,55904,US,Basic,Active,2025-06-25,2026-03-10 09:14:45.376370
CUST_000221,Chelsea,Hamilton,lorileon@example.org,001-966-614-9828x24674,1970-09-19,"52732 Adam Wall Suite 766, Wallerstad, MS 64667",Danielleshire,California,54081,US,Basic,Active,2021-07-07,2026-03-10 09:14:45.376738
CUST_000222,Victoria,Martinez,jamesgraham@example.com,001-458-675-0663x37050,1986-05-22,"3992 Darryl Course, Sandersshire, MH 11032",South Gabriel,Nevada,33645,US,Standard,Active,2023-10-03,2026-03-10 09:14:45.377108
CUST_000223,Vincent,Ferguson,uwillis@example.com,001-311-395-2436x40270,1997-11-03,"462 Nicholas Squares Apt. 372, South Ashleyborough, HI 26838",Lake Ianborough,Kentucky,54082,US,Standard,Active,2024-12-07,2026-03-10 09:14:45.378179
CUST_000224,Courtney,Weber,christophermiller@example.org,215-209-3771x004,1951-10-12,"9847 Sherman Rapids, Rogersmouth, MD 31905",Elizabethfurt,South Carolina,08003,US,Premium,Active,2024-03-19,2026-03-10 09:14:45.379031
CUST_000225,Morgan,Drake,bryantholly@example.net,(909)818-4357,1990-02-12,"50573 Ross Ridge Apt. 567, Lake Paulborough, VT 19265",East Tylerland,Maryland,88720,US,Basic,Active,2025-11-07,2026-03-10 09:14:45.379674
CUST_000226,Vanessa,Owens,efriedman@example.net,+1-433-732-1160,2006-08-12,"47128 Davis Square Suite 399, Lake Matthewfurt, SD 84662",Stokesbury,Kentucky,15664,US,Basic,Active,2023-08-30,2026-03-10 09:14:45.380079
CUST_000227,Christopher,Davis,juliewilson@example.com,(556)890-4098,1974-01-08,"289 Daniel Branch Suite 524, South Erin, FL 79336",Dustinton,Rhode Island,42462,US,Standard,Active,2023-10-24,2026-03-10 09:14:45.380434
CUST_000228,Wayne,Barker,wendy97@example.net,274.460.5233,2003-06-29,"2086 Henderson Mountains Suite 661, Justinborough, UT 72329",Davismouth,Wisconsin,76573,US,Standard,Active,2021-08-24,2026-03-10 09:14:45.380766
CUST_000229,Melissa,Mckinney,kpena@example.org,874.823.3305x912,1991-06-04,"57201 Watkins Drive, Sanchezville, IA 52490",Turnerburgh,Tennessee,98175,US,Standard,Active,2024-05-18,2026-03-10 09:14:45.381142
CUST_000230,Kimberly,Esparza,stricklandmichelle@example.net,(947)650-1111x7830,1992-05-24,"7649 Cory Circles, South Lisa, AK 52116",Brownshire,Ohio,94053,US,Premium,Inactive,2022-03-29,2026-03-10 09:14:45.381507
CUST_000231,Karen,Clark,whitecarol@example.org,4873510293,1983-06-19,"18458 Rodney Shoals, East Kevinhaven, MH 38957",Taylorfort,Vermont,41518,US,Standard,Active,2025-08-18,2026-03-10 09:14:45.381876
CUST_000232,Renee,Shea,haileybates@example.org,503.724.3298,1964-01-24,"84462 Bryant Glens Suite 283, Lake Jessicaborough, VT 49278",South Lorraine,Massachusetts,57337,US,Premium,Inactive,2024-05-29,2026-03-10 09:14:45.382234
CUST_000233,Anthony,Munoz,nelsonamanda@example.net,+1-561-651-5542,1945-11-10,"1128 Chapman Valley, Davisstad, UT 75494",Andreaville,Arkansas,22881,US,Premium,Inactive,2023-11-21,2026-03-10 09:14:45.382599
CUST_000234,Stacey,Price,linda88@example.net,(279)724-0822x2694,1993-05-02,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",Townsendland,South Dakota,10917,US,Premium,Inactive,2021-11-02,2026-03-10 09:14:45.382930
CUST_000235,Jessica,Duffy,barbaramiller@example.com,+1-370-868-2778,1946-02-18,"685 Virginia Shore, New Shaneburgh, TX 69119",East Charles,Florida,67830,US,Standard,Inactive,2024-03-10,2026-03-10 09:14:45.383296
CUST_000236,Stephanie,Henderson,hjackson@example.com,+1-638-214-4744x30963,1976-09-12,"50975 Gomez Avenue Suite 265, North Ryanborough, CO 69850",South David,New York,01406,US,Standard,Inactive,2022-07-05,2026-03-10 09:14:45.383633
